"GEO_ID","NAME","H016G001","H016G002","H016G003","H016G004","H016G005","H016G006","H016G007","H016G008","H016G009","H016G010","H016G011","H016G012","H016G013","H016G014","H016G015","H016G016","H016G017"
"8710000US3613322","ZCTA5 13322, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613323","ZCTA5 13323, New York","23","11","4","3","2","1","1","0","0","12","8","2","1","1","0","0","0"
"8710000US3613324","ZCTA5 13324, New York","4","3","1","0","2","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613325","ZCTA5 13325, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613326","ZCTA5 13326, New York","17","12","4","3","3","1","1","0","0","5","3","0","1","1","0","0","0"
"8710000US3613327","ZCTA5 13327, New York","11","9","1","1","1","1","2","2","1","2","1","1","0","0","0","0","0"
"8710000US3613328","ZCTA5 13328, New York","2","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3613329","ZCTA5 13329, New York","6","3","3","0","0","0","0","0","0","3","2","0","0","0","1","0","0"
"8710000US3613331","ZCTA5 13331, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613332","ZCTA5 13332, New York","9","7","1","2","0","3","1","0","0","2","1","0","0","1","0","0","0"
"8710000US3613333","ZCTA5 13333, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613334","ZCTA5 13334, New York","4","1","0","0","0","0","1","0","0","3","0","0","1","0","2","0","0"
"8710000US3613335","ZCTA5 13335, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613337","ZCTA5 13337, New York","3","1","0","1","0","0","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3613338","ZCTA5 13338, New York","5","4","2","1","1","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613339","ZCTA5 13339, New York","17","13","6","4","1","1","0","0","1","4","2","1","1","0","0","0","0"
"8710000US3613340","ZCTA5 13340, New York","12","6","3","0","1","0","0","0","2","6","3","1","1","1","0","0","0"
"8710000US3613341","ZCTA5 13341, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613342","ZCTA5 13342, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613343","ZCTA5 13343, New York","2","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613345","ZCTA5 13345, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613346","ZCTA5 13346, New York","13","2","0","1","1","0","0","0","0","11","4","3","2","1","0","0","1"
"8710000US3613348","ZCTA5 13348, New York","3","2","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613350","ZCTA5 13350, New York","35","9","3","2","3","0","1","0","0","26","10","6","6","1","1","2","0"
"8710000US3613352","ZCTA5 13352, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613353","ZCTA5 13353, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613354","ZCTA5 13354, New York","8","8","2","2","3","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613355","ZCTA5 13355, New York","2","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3613357","ZCTA5 13357, New York","33","17","5","7","1","3","0","1","0","16","6","2","1","5","1","0","1"
"8710000US3613360","ZCTA5 13360, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613361","ZCTA5 13361, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613362","ZCTA5 13362, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613363","ZCTA5 13363, New York","7","5","0","3","1","0","1","0","0","2","0","1","0","1","0","0","0"
"8710000US3613364","ZCTA5 13364, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613365","ZCTA5 13365, New York","23","13","5","5","0","0","3","0","0","10","5","2","3","0","0","0","0"
"8710000US3613367","ZCTA5 13367, New York","20","13","1","7","1","3","0","0","1","7","1","2","0","3","0","1","0"
"8710000US3613368","ZCTA5 13368, New York","3","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613402","ZCTA5 13402, New York","3","2","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613403","ZCTA5 13403, New York","8","3","0","2","0","0","1","0","0","5","1","3","1","0","0","0","0"
"8710000US3613404","ZCTA5 13404, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613406","ZCTA5 13406, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613407","ZCTA5 13407, New York","11","8","2","3","2","0","1","0","0","3","2","0","0","1","0","0","0"
"8710000US3613408","ZCTA5 13408, New York","9","4","0","2","0","2","0","0","0","5","2","0","3","0","0","0","0"
"8710000US3613409","ZCTA5 13409, New York","5","4","3","0","0","0","1","0","0","1","0","0","1","0","0","0","0"
"8710000US3613410","ZCTA5 13410, New York","4","2","0","0","2","0","0","0","0","2","0","2","0","0","0","0","0"
"8710000US3613411","ZCTA5 13411, New York","10","7","2","2","0","2","0","1","0","3","1","0","1","1","0","0","0"
"8710000US3613413","ZCTA5 13413, New York","39","20","2","6","3","4","2","0","3","19","4","1","6","3","3","1","1"
"8710000US3613415","ZCTA5 13415, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613416","ZCTA5 13416, New York","3","2","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613417","ZCTA5 13417, New York","5","0","0","0","0","0","0","0","0","5","2","1","1","0","0","1","0"
"8710000US3613418","ZCTA5 13418, New York","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3613420","ZCTA5 13420, New York","5","1","0","1","0","0","0","0","0","4","3","0","1","0","0","0","0"
"8710000US3613421","ZCTA5 13421, New York","53","22","3","8","3","5","2","1","0","31","12","10","2","3","2","1","1"
"8710000US3613424","ZCTA5 13424, New York","2","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0"
"8710000US3613425","ZCTA5 13425, New York","6","4","0","0","1","2","0","1","0","2","1","0","1","0","0","0","0"
"8710000US3613428","ZCTA5 13428, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613431","ZCTA5 13431, New York","6","5","1","1","2","0","0","1","0","1","1","0","0","0","0","0","0"
"8710000US3613433","ZCTA5 13433, New York","6","4","3","0","0","0","0","1","0","2","0","1","1","0","0","0","0"
"8710000US3613435","ZCTA5 13435, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613436","ZCTA5 13436, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613437","ZCTA5 13437, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613438","ZCTA5 13438, New York","4","3","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613439","ZCTA5 13439, New York","9","6","1","1","1","1","0","1","1","3","0","2","0","1","0","0","0"
"8710000US3613440","ZCTA5 13440, New York","200","87","14","27","19","14","6","6","1","113","40","22","19","16","10","5","1"
"8710000US3613441","ZCTA5 13441, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613450","ZCTA5 13450, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613452","ZCTA5 13452, New York","8","7","1","5","0","0","1","0","0","1","1","0","0","0","0","0","0"
"8710000US3613454","ZCTA5 13454, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613456","ZCTA5 13456, New York","7","5","1","1","1","2","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3613459","ZCTA5 13459, New York","6","2","0","0","1","1","0","0","0","4","1","1","1","1","0","0","0"
"8710000US3613460","ZCTA5 13460, New York","12","9","4","2","0","1","1","1","0","3","1","1","0","0","1","0","0"
"8710000US3613461","ZCTA5 13461, New York","2","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0"
"8710000US3613464","ZCTA5 13464, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613468","ZCTA5 13468, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613469","ZCTA5 13469, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613470","ZCTA5 13470, New York","3","2","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0"
"8710000US3613471","ZCTA5 13471, New York","7","5","1","3","0","0","0","0","1","2","0","0","0","1","0","1","0"
"8710000US3613472","ZCTA5 13472, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613473","ZCTA5 13473, New York","2","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"8710000US3613475","ZCTA5 13475, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613476","ZCTA5 13476, New York","10","4","0","2","0","0","1","1","0","6","1","2","2","0","0","1","0"
"8710000US3613477","ZCTA5 13477, New York","4","4","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613478","ZCTA5 13478, New York","8","6","0","1","1","3","0","0","1","2","0","0","0","1","0","1","0"
"8710000US3613480","ZCTA5 13480, New York","15","9","1","4","1","2","0","0","1","6","1","2","1","0","2","0","0"
"8710000US3613483","ZCTA5 13483, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613484","ZCTA5 13484, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613485","ZCTA5 13485, New York","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613486","ZCTA5 13486, New York","2","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613488","ZCTA5 13488, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613489","ZCTA5 13489, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613490","ZCTA5 13490, New York","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613491","ZCTA5 13491, New York","11","8","4","0","2","0","2","0","0","3","1","1","0","0","1","0","0"
"8710000US3613492","ZCTA5 13492, New York","22","16","4","5","2","4","1","0","0","6","3","2","1","0","0","0","0"
"8710000US3613493","ZCTA5 13493, New York","5","4","2","1","0","1","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613494","ZCTA5 13494, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613495","ZCTA5 13495, New York","6","0","0","0","0","0","0","0","0","6","0","1","1","3","1","0","0"
"8710000US3613501","ZCTA5 13501, New York","320","81","13","13","19","14","9","8","5","239","60","52","45","35","27","10","10"
"8710000US3613502","ZCTA5 13502, New York","229","68","9","15","14","17","9","2","2","161","42","48","31","21","10","3","6"
"8710000US3613601","ZCTA5 13601, New York","250","66","8","22","14","12","7","1","2","184","52","54","29","24","16","1","8"
"8710000US3613602","ZCTA5 13602, New York","5","0","0","0","0","0","0","0","0","5","0","0","0","3","1","1","0"
"8710000US3613603","ZCTA5 13603, New York","110","0","0","0","0","0","0","0","0","110","11","34","21","27","11","4","2"
"8710000US3613605","ZCTA5 13605, New York","14","10","1","5","1","2","1","0","0","4","1","0","1","1","0","0","1"
"8710000US3613606","ZCTA5 13606, New York","5","4","0","0","1","1","0","2","0","1","0","1","0","0","0","0","0"
"8710000US3613607","ZCTA5 13607, New York","4","1","0","0","0","1","0","0","0","3","1","0","0","1","0","1","0"
"8710000US3613608","ZCTA5 13608, New York","7","4","0","0","2","2","0","0","0","3","1","1","0","0","0","1","0"
"8710000US3613612","ZCTA5 13612, New York","13","6","1","1","1","2","1","0","0","7","2","4","1","0","0","0","0"
"8710000US3613613","ZCTA5 13613, New York","9","5","2","0","1","2","0","0","0","4","2","1","0","1","0","0","0"
"8710000US3613614","ZCTA5 13614, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613615","ZCTA5 13615, New York","4","3","0","1","2","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613616","ZCTA5 13616, New York","10","2","1","1","0","0","0","0","0","8","0","4","2","2","0","0","0"
"8710000US3613617","ZCTA5 13617, New York","24","10","0","4","3","1","1","0","1","14","5","4","0","2","1","1","1"
"8710000US3613618","ZCTA5 13618, New York","7","7","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613619","ZCTA5 13619, New York","40","13","1","4","2","2","3","0","1","27","10","7","3","3","4","0","0"
"8710000US3613620","ZCTA5 13620, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613621","ZCTA5 13621, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613622","ZCTA5 13622, New York","4","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613623","ZCTA5 13623, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613624","ZCTA5 13624, New York","13","6","3","3","0","0","0","0","0","7","4","3","0","0","0","0","0"
"8710000US3613625","ZCTA5 13625, New York","6","3","1","1","0","1","0","0","0","3","1","1","0","1","0","0","0"
"8710000US3613626","ZCTA5 13626, New York","8","5","1","3","0","1","0","0","0","3","0","1","1","0","1","0","0"
"8710000US3613628","ZCTA5 13628, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613630","ZCTA5 13630, New York","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3613633","ZCTA5 13633, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613634","ZCTA5 13634, New York","11","7","1","3","1","1","1","0","0","4","1","2","1","0","0","0","0"
"8710000US3613635","ZCTA5 13635, New York","5","2","0","2","0","0","0","0","0","3","2","0","0","0","1","0","0"
"8710000US3613636","ZCTA5 13636, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3613637","ZCTA5 13637, New York","32","8","0","2","3","0","2","0","1","24","7","5","1","6","3","2","0"
"8710000US3613638","ZCTA5 13638, New York","2","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613639","ZCTA5 13639, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613640","ZCTA5 13640, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613641","ZCTA5 13641, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613642","ZCTA5 13642, New York","30","16","4","9","1","1","1","0","0","14","7","3","1","2","1","0","0"
"8710000US3613643","ZCTA5 13643, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613646","ZCTA5 13646, New York","9","5","2","1","0","1","0","0","1","4","4","0","0","0","0","0","0"
"8710000US3613647","ZCTA5 13647, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613648","ZCTA5 13648, New York","8","6","1","4","0","0","0","1","0","2","0","1","0","0","1","0","0"
"8710000US3613650","ZCTA5 13650, New York","5","4","1","0","1","1","0","1","0","1","1","0","0","0","0","0","0"
"8710000US3613651","ZCTA5 13651, New York","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613652","ZCTA5 13652, New York","7","6","4","1","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613654","ZCTA5 13654, New York","3","2","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613655","ZCTA5 13655, New York","16","12","5","1","1","0","5","0","0","4","0","1","1","0","2","0","0"
"8710000US3613656","ZCTA5 13656, New York","16","10","1","6","3","0","0","0","0","6","4","1","0","1","0","0","0"
"8710000US3613658","ZCTA5 13658, New York","9","7","1","3","1","2","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3613659","ZCTA5 13659, New York","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613660","ZCTA5 13660, New York","4","3","0","0","2","0","0","1","0","1","0","1","0","0","0","0","0"
"8710000US3613661","ZCTA5 13661, New York","7","5","2","0","0","3","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3613662","ZCTA5 13662, New York","61","31","6","9","7","5","3","1","0","30","12","8","3","3","3","1","0"
"8710000US3613664","ZCTA5 13664, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613665","ZCTA5 13665, New York","5","2","0","1","0","0","1","0","0","3","1","1","0","1","0","0","0"
"8710000US3613666","ZCTA5 13666, New York","4","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613667","ZCTA5 13667, New York","15","8","3","2","2","1","0","0","0","7","2","0","2","1","1","1","0"
"8710000US3613668","ZCTA5 13668, New York","16","10","2","2","1","2","3","0","0","6","3","0","2","0","1","0","0"
"8710000US3613669","ZCTA5 13669, New York","53","26","4","11","4","5","1","1","0","27","7","8","6","5","0","1","0"
"8710000US3613670","ZCTA5 13670, New York","3","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613672","ZCTA5 13672, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613673","ZCTA5 13673, New York","14","3","0","1","0","0","1","0","1","11","3","2","2","2","1","1","0"
"8710000US3613674","ZCTA5 13674, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613675","ZCTA5 13675, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613676","ZCTA5 13676, New York","45","19","3","3","9","1","2","0","1","26","10","10","3","2","0","1","0"
