"GEO_ID","NAME","H016F001","H016F002","H016F003","H016F004","H016F005","H016F006","H016F007","H016F008","H016F009","H016F010","H016F011","H016F012","H016F013","H016F014","H016F015","H016F016","H016F017"
"8710000US3613214","ZCTA5 13214, New York","24","6","2","2","1","1","0","0","0","18","8","4","3","2","1","0","0"
"8710000US3613215","ZCTA5 13215, New York","21","8","1","3","1","2","1","0","0","13","7","3","1","2","0","0","0"
"8710000US3613219","ZCTA5 13219, New York","18","6","1","0","1","2","2","0","0","12","4","2","3","1","1","1","0"
"8710000US3613224","ZCTA5 13224, New York","63","10","1","2","2","2","2","0","1","53","7","21","12","8","2","2","1"
"8710000US3613290","ZCTA5 13290, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613301","ZCTA5 13301, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613302","ZCTA5 13302, New York","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"8710000US3613303","ZCTA5 13303, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613304","ZCTA5 13304, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613305","ZCTA5 13305, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613308","ZCTA5 13308, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613309","ZCTA5 13309, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613310","ZCTA5 13310, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613312","ZCTA5 13312, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613313","ZCTA5 13313, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8710000US3613314","ZCTA5 13314, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613315","ZCTA5 13315, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613316","ZCTA5 13316, New York","5","2","0","2","0","0","0","0","0","3","1","1","1","0","0","0","0"
"8710000US3613317","ZCTA5 13317, New York","5","2","0","1","0","0","1","0","0","3","0","2","0","1","0","0","0"
"8710000US3613318","ZCTA5 13318, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613319","ZCTA5 13319, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613320","ZCTA5 13320, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613321","ZCTA5 13321, New York","4","2","0","1","1","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3613322","ZCTA5 13322, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613323","ZCTA5 13323, New York","8","4","2","2","0","0","0","0","0","4","1","0","0","1","2","0","0"
"8710000US3613324","ZCTA5 13324, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613325","ZCTA5 13325, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613326","ZCTA5 13326, New York","6","2","1","0","1","0","0","0","0","4","3","0","0","0","0","1","0"
"8710000US3613327","ZCTA5 13327, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613328","ZCTA5 13328, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613329","ZCTA5 13329, New York","7","2","0","0","0","0","2","0","0","5","1","1","2","0","1","0","0"
"8710000US3613331","ZCTA5 13331, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613332","ZCTA5 13332, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613333","ZCTA5 13333, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613334","ZCTA5 13334, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613335","ZCTA5 13335, New York","3","1","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0"
"8710000US3613337","ZCTA5 13337, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613338","ZCTA5 13338, New York","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613339","ZCTA5 13339, New York","9","2","1","0","1","0","0","0","0","7","2","3","0","0","0","0","2"
"8710000US3613340","ZCTA5 13340, New York","5","1","0","1","0","0","0","0","0","4","2","2","0","0","0","0","0"
"8710000US3613341","ZCTA5 13341, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613342","ZCTA5 13342, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613343","ZCTA5 13343, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613345","ZCTA5 13345, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613346","ZCTA5 13346, New York","5","3","1","0","0","0","2","0","0","2","0","1","0","0","1","0","0"
"8710000US3613348","ZCTA5 13348, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613350","ZCTA5 13350, New York","19","4","0","2","0","1","0","1","0","15","5","6","2","0","1","1","0"
"8710000US3613352","ZCTA5 13352, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613353","ZCTA5 13353, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613354","ZCTA5 13354, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613355","ZCTA5 13355, New York","2","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3613357","ZCTA5 13357, New York","14","9","1","3","2","2","0","0","1","5","2","2","0","1","0","0","0"
"8710000US3613360","ZCTA5 13360, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613361","ZCTA5 13361, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613362","ZCTA5 13362, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613363","ZCTA5 13363, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613364","ZCTA5 13364, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613365","ZCTA5 13365, New York","7","2","0","1","0","1","0","0","0","5","3","0","1","0","1","0","0"
"8710000US3613367","ZCTA5 13367, New York","7","2","0","2","0","0","0","0","0","5","1","2","0","0","2","0","0"
"8710000US3613368","ZCTA5 13368, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613402","ZCTA5 13402, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613403","ZCTA5 13403, New York","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3613404","ZCTA5 13404, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613406","ZCTA5 13406, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613407","ZCTA5 13407, New York","2","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0"
"8710000US3613408","ZCTA5 13408, New York","5","1","1","0","0","0","0","0","0","4","1","3","0","0","0","0","0"
"8710000US3613409","ZCTA5 13409, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613410","ZCTA5 13410, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613411","ZCTA5 13411, New York","4","1","0","0","1","0","0","0","0","3","2","1","0","0","0","0","0"
"8710000US3613413","ZCTA5 13413, New York","14","6","0","2","2","0","1","0","1","8","1","2","1","4","0","0","0"
"8710000US3613415","ZCTA5 13415, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613416","ZCTA5 13416, New York","2","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613417","ZCTA5 13417, New York","3","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0"
"8710000US3613418","ZCTA5 13418, New York","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613420","ZCTA5 13420, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613421","ZCTA5 13421, New York","11","3","1","0","1","0","0","0","1","8","5","2","1","0","0","0","0"
"8710000US3613424","ZCTA5 13424, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613425","ZCTA5 13425, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613428","ZCTA5 13428, New York","2","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3613431","ZCTA5 13431, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613433","ZCTA5 13433, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613435","ZCTA5 13435, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613436","ZCTA5 13436, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613437","ZCTA5 13437, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613438","ZCTA5 13438, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613439","ZCTA5 13439, New York","5","2","0","1","1","0","0","0","0","3","1","2","0","0","0","0","0"
"8710000US3613440","ZCTA5 13440, New York","99","26","5","3","6","4","6","1","1","73","17","14","12","13","10","5","2"
"8710000US3613441","ZCTA5 13441, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613450","ZCTA5 13450, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613452","ZCTA5 13452, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613454","ZCTA5 13454, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613456","ZCTA5 13456, New York","3","2","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3613459","ZCTA5 13459, New York","8","4","0","3","0","0","0","0","1","4","1","0","1","1","1","0","0"
"8710000US3613460","ZCTA5 13460, New York","3","2","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"8710000US3613461","ZCTA5 13461, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613464","ZCTA5 13464, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613468","ZCTA5 13468, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613469","ZCTA5 13469, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613470","ZCTA5 13470, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613471","ZCTA5 13471, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613472","ZCTA5 13472, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613473","ZCTA5 13473, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613475","ZCTA5 13475, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613476","ZCTA5 13476, New York","2","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613477","ZCTA5 13477, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613478","ZCTA5 13478, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613480","ZCTA5 13480, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613483","ZCTA5 13483, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613484","ZCTA5 13484, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613485","ZCTA5 13485, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613486","ZCTA5 13486, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613488","ZCTA5 13488, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613489","ZCTA5 13489, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613490","ZCTA5 13490, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613491","ZCTA5 13491, New York","2","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3613492","ZCTA5 13492, New York","8","4","1","0","1","2","0","0","0","4","2","0","2","0","0","0","0"
"8710000US3613493","ZCTA5 13493, New York","3","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1"
"8710000US3613494","ZCTA5 13494, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613495","ZCTA5 13495, New York","4","2","0","0","0","1","0","1","0","2","1","0","1","0","0","0","0"
"8710000US3613501","ZCTA5 13501, New York","526","133","13","26","31","23","20","17","3","393","101","82","87","54","40","15","14"
"8710000US3613502","ZCTA5 13502, New York","270","58","10","9","11","10","10","2","6","212","53","47","37","36","17","13","9"
"8710000US3613601","ZCTA5 13601, New York","134","29","2","8","5","6","6","2","0","105","27","29","24","12","10","1","2"
"8710000US3613602","ZCTA5 13602, New York","7","0","0","0","0","0","0","0","0","7","0","0","1","5","0","1","0"
"8710000US3613603","ZCTA5 13603, New York","112","1","0","0","0","1","0","0","0","111","7","21","34","25","15","6","3"
"8710000US3613605","ZCTA5 13605, New York","5","1","1","0","0","0","0","0","0","4","1","1","2","0","0","0","0"
"8710000US3613606","ZCTA5 13606, New York","3","1","1","0","0","0","0","0","0","2","0","1","0","0","1","0","0"
"8710000US3613607","ZCTA5 13607, New York","2","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0"
"8710000US3613608","ZCTA5 13608, New York","3","2","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0"
"8710000US3613612","ZCTA5 13612, New York","5","3","0","2","1","0","0","0","0","2","0","0","1","0","0","0","1"
"8710000US3613613","ZCTA5 13613, New York","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613614","ZCTA5 13614, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613615","ZCTA5 13615, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613616","ZCTA5 13616, New York","29","2","0","0","0","0","2","0","0","27","4","10","7","3","3","0","0"
"8710000US3613617","ZCTA5 13617, New York","5","1","0","0","0","1","0","0","0","4","3","0","0","1","0","0","0"
"8710000US3613618","ZCTA5 13618, New York","5","4","0","2","0","0","1","1","0","1","0","0","0","0","1","0","0"
"8710000US3613619","ZCTA5 13619, New York","35","14","0","2","5","4","2","1","0","21","7","5","4","4","1","0","0"
"8710000US3613620","ZCTA5 13620, New York","3","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613621","ZCTA5 13621, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613622","ZCTA5 13622, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613623","ZCTA5 13623, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613624","ZCTA5 13624, New York","2","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1"
"8710000US3613625","ZCTA5 13625, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613626","ZCTA5 13626, New York","2","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0"
"8710000US3613628","ZCTA5 13628, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3613630","ZCTA5 13630, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613633","ZCTA5 13633, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613634","ZCTA5 13634, New York","2","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3613635","ZCTA5 13635, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613636","ZCTA5 13636, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613637","ZCTA5 13637, New York","60","5","0","1","1","3","0","0","0","55","9","23","13","9","0","0","1"
"8710000US3613638","ZCTA5 13638, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3613639","ZCTA5 13639, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613640","ZCTA5 13640, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613641","ZCTA5 13641, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613642","ZCTA5 13642, New York","8","2","1","1","0","0","0","0","0","6","3","0","3","0","0","0","0"
"8710000US3613643","ZCTA5 13643, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613646","ZCTA5 13646, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613647","ZCTA5 13647, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3613648","ZCTA5 13648, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3613650","ZCTA5 13650, New York","5","0","0","0","0","0","0","0","0","5","0","0","0","1","3","1","0"
"8710000US3613651","ZCTA5 13651, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
